باك,12
اذرع,7
القا,61
دام,46
راحة,46
الهجر,50
وقع,61
سيف,139
اضالعي,1
رمح,16
يوغل,8
ظهري,29
فامنحيني,2
هداة,30
ترد,49
شتيتا,1
ظنوني,15
فكري,24
اسلماي,2
بدرا,22
لمحت,12
بريقه,5
يانس,4
بالبدر,8
خذي,37
عيوني,57
قصتي,14
ملامحي,11
ذرعت,2
احلم,35
بالنصر,37
صحبت,4
عرفتهم,6
فعدت,14
جريح,31
العين,164
اليد,28
الصدر,103
منحت,3
فباعها,1
بلا,803
روح,178
اعض,3
العشر,16
اسماي,1
اعطاني,5
مهجتي,87
هبكتها,1
لكنها,128
يظل,62
يلهو,36
ابصرت,47
بلبلا,10
جريحا,9
يغني,109
قبضة,34
الصقر,14
يعلها,1
بالفقر,7
بالغني,2
يخدعها,1
طورا,16
بالنثر,4
اعطيك,30
الامي,33
غصتي,1
روضا,18
واجم,6
اعيذك,10
شقي,19
هوي,228
كسيح,3
تلفع,3
بالذعر,2
يطالع,2
غيري,58
انجما,18
المح,33
سترا,11
ستر,7
يغنيك,9
لحن,95
اشدو,37
النوح,8
ثغري,14
يهديك,2
كالدر,10
تلقي,110
فءادك,32
يدي,283
اخاف,52
طفل,138
الكسر,8
تسفحي,1
الدمع,174
امرء,57
ضرب,45
المكر,19
احب,94
فجازته,1
الخلاءق,32
بالاسي,29
فاجابته,1
بالغدر,8
اهوي,75
كذبته,1
تجارب,3
مخضية,1
بالحزن,24
الالم,107
المر,59
دعيه,7
لدنياه,2
الشقا,21
ادمن,10
السير,40
المهمه,3
الوعر,11
اقسمت,20
تذيقه,1
سلاما,78
املا,56
دجي,59
جدة,17
197م,7
1397هحديثنا,1
مضيعة,7
لوقت,11
حي,91
ميت,46
لاني,68
اءمن,5
بالشروق,2
رقصة,28
الربيع,145
الوديان,11
ضحكة,33
الثغور,16
نبضة,18
الفرحة,18
الانسان,182
تهوي,82
القبور,57
النعق,1
الاطلال,16
كالغربان,1
امجد,6
ارشي,2
ابياتي,7
شجعانها,1
الزراعي,1
دروبها,2
بالامنيات,9
الناثري,1
الورد,161
احزانها,11
الرفات,10
طفله,3
خصلة,12
رمله,5
اعشق,26
السهول,25
بغضك,1
تحيا,33
اسار,4
تود,10
خنقت,5
الشمس,554
قتلت,27
الحن,75
المزمار,5
وادت,7
الافكار,27
فرانكفورت,1
1397هلمي,1
ضفاءرك,3
الشقراء,6
ابتعدي,2
اخشي,66
الظي,36
الموار,1
جسدي,103
